id,name,permitID,country_code,NACE number,NACE name,Latitude,Longitude,Emission rank 2023,EU,EIGL sector,Industry,Emissions 2023 (Mt),Emissions 2022 (Mt),x,y
BE_200797,27011,0,BE,5100.0,Domestic aviation,,,877,Y,No EIGL,N,0.224115,0.219506,,
BE_217,Carmeuse Four à chaux Moha,WAI024P012,BE,2352.0,Non-metallic minerals,50.5573,5.1796,909,Y,Lime,Y,0.20856,0.232029,576590.4345128454,6543355.680051661
BE_276,Ineos,VL138,BE,2014.0,Chemical & petrochemical,51.24125,4.32828,913,Y,Chemicals,Y,0.208046,0.210854,481821.9256107172,6664079.513665712
BE_40,Umicore site Hoboken,VL501,BE,2443.0,Non-ferrous metals,51.16654,4.33377,925,Y,Non-ferrous metals,Y,0.202979,0.195419,482433.06961517327,6650805.759693184
BE_70,Electrabel - Centrale Herdersbrug,VLE01,BE,3511.0,Production of electricity,51.26295,3.21135,933,Y,Production of electricity,N,0.201493,0.252579,357485.8467589834,6667939.000390582
BE_214340,Air Liquide Large Industry SMR-X,VL181,BE,2011.0,Chemical & petrochemical,51.29178,4.32666,948,Y,Chemicals,Y,0.197403,0.202018,481641.5880356318,6673069.423754409
BE_221,Borealis - Kallo,VL108,BE,2016.0,Chemical & petrochemical,51.27071,4.27102,950,Y,Chemicals,Y,0.197006,0.191181,475447.77156788966,6669319.609363075
BE_69,Electrabel - Centrale Drogenbos,VLE08,BE,3511.0,Production of electricity,50.80144,4.29809,951,Y,Production of electricity,N,0.196574,0.587208,478461.1901836677,6586245.629594283
BE_289,Monsanto Europe,VL119,BE,2014.0,Chemical & petrochemical,51.3155,4.29572,983,Y,Chemicals,Y,0.186768,0.197608,478197.3629904894,6677292.916476273
BE_147,Tereos Starch & Sweeteners Belgium,VL411,BE,1062.0,"Food, beverages & tobacco",50.93758,4.04515,1005,Y,No EIGL,Y,0.182266,0.179511,450304.0381824145,6610259.765814557
BE_633,Fluxys LNG-terminal,VLE46,BE,3522.0,Energy sector,50.8443088,4.3686957,1021,Y,Production of gas,N,0.17766,0.227662,486320.98075476894,6593799.822001302
BE_277,VPK Paper,VL303,BE,1712.0,"Paper, pulp & printing",51.01423,4.06882,1029,Y,Pulp & paper,Y,0.175893,0.187098,452938.9705294955,6623811.231087594
BE_124,INEOS Aromatics Belgium,VL105,BE,2014.0,Chemical & petrochemical,51.11581,5.00605,1031,Y,Chemicals,Y,0.175459,0.240363,557270.9368856753,6641804.793893926
BE_201645,30011,0,BE,5100.0,Domestic aviation,,,1075,Y,No EIGL,N,0.162654,0.213359,,
BE_179,Stora Enso Langerbrugge,VL301,BE,1712.0,"Paper, pulp & printing",51.10635,3.73328,1083,Y,Pulp & paper,Y,0.160287,0.173082,415586.8285887164,6640127.410426079
BE_92,Lanxess - Electrabel,VLE11,BE,3511.0,Production of electricity,51.28625,4.33133,1091,Y,Production of electricity,N,0.15913,0.141735,482161.4500576337,6672085.086703519
BE_104,Aperam Stainless Belgium S.A.,WAI313P150,BE,2410.0,Iron & steel,50.414,4.5289,1113,Y,Iron & steel,Y,0.153572,0.150298,504154.841853659,6518284.463626298
BE_303,EDFL - Seraing,WAI109P104,BE,3511.0,Production of electricity,50.6028,5.4904,1131,Y,Production of electricity,N,0.14936,0.406731,611188.5322513918,6551332.12267357
BE_744,Alco Bio Fuel,VL470,BE,2014.0,Chemical & petrochemical,51.14159,3.79506,1228,Y,Chemicals,Y,0.125283,0.133995,422464.1467299247,6646377.673682766
BE_205758,Eurochem Antwerpen N.V. - Meststoffen,VL166,BE,2015.0,Chemical & petrochemical,51.35465,4.28376,1235,Y,Fertilizers,Y,0.123912,0.108424,476865.9818805968,6684268.595251637
BE_178,TotalEnergies Petrochemicals Feluy,WAI016P086,BE,2016.0,Chemical & petrochemical,50.5435,4.222,1253,Y,Chemicals,Y,0.121182,0.120978,469990.89012920513,6540937.973286374
BE_173,Vynova Belgium VCM Plant,VL143,BE,2014.0,Chemical & petrochemical,51.06102,5.09481,1292,Y,Chemicals,Y,0.115471,0.133859,567151.6548884839,6632094.5602837335
BE_35,Aperam Stainless Belgium,VL202,BE,2410.0,Iron & steel,50.93334,5.5114,1318,Y,Iron & steel,Y,0.111933,0.137467,613526.2415580521,6609510.800265002
BE_181,NLMK La Louvière,WAI043P014,BE,2410.0,Iron & steel,50.4911,4.1902,1324,Y,Iron & steel,Y,0.110927,0.105625,466450.9303219817,6531764.133380156
BE_270,Burgo Ardennes Harnoncourt,WAI021P115,BE,1711.0,"Paper, pulp & printing",49.5498,5.5042,1369,Y,Pulp & paper,Y,0.105159,0.110275,612724.7412243392,6368671.122418251
BE_320,Envalior - Lillo (rechteroever),VL106A,BE,2014.0,Chemical & petrochemical,51.28625,4.33133,1379,Y,Chemicals,Y,0.103633,0.096785,482161.4500576337,6672085.086703519
BE_204109,INEOS Styrolution Belgium,VL164,BE,2014.0,Chemical & petrochemical,51.36593,4.27584,1384,Y,Chemicals,Y,0.103026,0.112627,475984.33151351905,6686279.5520782815
BE_125,Ineos Feluy,WAI020P079,BE,2014.0,Chemical & petrochemical,50.5448594,4.2304646,1410,Y,Chemicals,Y,0.100704,0.117196,470933.1650909766,6541176.103503616
BE_194,Industeel Acierie Electrique,WAI068P102,BE,2410.0,Iron & steel,50.4099,4.4111,1463,Y,Iron & steel,Y,0.093755,0.097893,491041.4058382128,6517568.260555411
BE_76,Electrabel - Vilvoorde,VLE07,BE,3511.0,Production of electricity,50.9414,4.42397,1466,Y,Production of electricity,N,0.093375,0.174805,492474.0876847245,6610934.599862367
BE_205932,CL Warneton,WAI316P153,BE,1031.0,"Food, beverages & tobacco",50.7427341,2.9339468,1496,Y,No EIGL,Y,0.090775,0.092966,326605.4637905609,6575911.9132967135
BE_236,Tiense Suikerraffinaderij - vestiging Tienen,VL404,BE,1081.0,"Food, beverages & tobacco",50.8020669,4.9487707,1540,Y,No EIGL,Y,0.086981,0.092368,550894.6343766797,6586356.049803032
BE_192,Sappi,VL306,BE,1712.0,"Paper, pulp & printing",50.88305,5.63991,1545,Y,Pulp & paper,Y,0.08657,0.162612,627831.9093198964,6600632.6359793125
BE_760,RÜTGERS Belgium,VL101B,BE,2014.0,Chemical & petrochemical,51.20441,3.80484,1613,Y,Chemicals,Y,0.080368,0.086549,423552.8513498868,6657531.446164344
BE_184,Lutosa Leuze-en-Hainaut,WAI075P113,BE,1013.0,"Food, beverages & tobacco",50.6011896,3.6272386,1663,Y,No EIGL,Y,0.07702,0.07107,403782.3539377126,6551049.677599482
BE_143,Cargill Gent,VL401,BE,1041.0,"Food, beverages & tobacco",51.13832,3.78957,1672,Y,No EIGL,Y,0.075883,0.066243,421853.00272546866,6645797.496737427
BE_164,BENEO-Orafti,WAI092P097,BE,1062.0,"Food, beverages & tobacco",50.7254,5.3526,1680,Y,No EIGL,Y,0.075534,0.081886,595848.7064200819,6572863.153207247
BE_165,AGC Flat Glass Europe Mol Plant,VL901,BE,2311.0,Non-metallic minerals,51.19301,5.16482,1704,Y,Glass,Y,0.073689,0.076924,574945.1324389175,6655506.232392412
BE_93,INOVYN Cogénération Jemeppe,WAI138P030,BE,3511.0,Production of electricity,50.4472,4.6626,1758,Y,Production of electricity,N,0.070278,0.362735,519038.2577727234,6524086.246062389
BE_742,Biowanze,WAI200P126,BE,2014.0,Chemical & petrochemical,50.5307,5.2071,1768,Y,Chemicals,Y,0.069177,0.076071,579651.7205096576,6538696.095039869
BE_206955,Imerys Graphite & Carbon Belgium,VL169,BE,2013.0,Chemical & petrochemical,51.07007,4.34969,1781,Y,Chemicals,Y,0.068208,0.06597,484205.2759086014,6633697.6662527
BE_28,CITRIBEL,VL403,BE,2014.0,Chemical & petrochemical,50.80239,4.96209,1790,Y,Chemicals,Y,0.067677,0.085482,552377.3320704,6586412.960206806
BE_149,Prayon Engis,WAI090P074,BE,2013.0,Chemical & petrochemical,50.574,5.3863,1873,Y,Chemicals,Y,0.06321,0.086428,599600.1732598164,6546282.402425646
BE_256,Solarec Recogne,WAI103P054,BE,1051.0,"Food, beverages & tobacco",49.8587445,5.3980918,1885,Y,No EIGL,Y,0.062764,0.053123,600912.8304313491,6421848.719349905
BE_41,Umicore site Olen,VL502,BE,2445.0,Non-ferrous metals,51.18079,4.8933,1890,Y,Non-ferrous metals,Y,0.062334,0.066982,544719.6642987331,6653335.901673765
BE_235,Raffinerie Tirlemontoise Wanze,WAI121P005,BE,1081.0,"Food, beverages & tobacco",50.527587,5.2030919,1902,Y,No EIGL,Y,0.061828,0.055015,579205.5408586131,6538150.955198518
BE_202,Farm Frites Belgium,VL461,BE,1031.0,"Food, beverages & tobacco",51.239275,5.266252,1910,Y,No EIGL,Y,0.061424,0.0578,586236.4910290658,6663728.337425282
BE_63,Celanese  Production Belgium,VL620,BE,2060.0,Chemical & petrochemical,50.88199,5.65212,1924,Y,Chemicals,Y,0.060535,0.05929,629191.1203024802,6600445.607424145
BE_203897,Agfa-Gevaert nv- Mortsel,VL133A,BE,2059.0,Chemical & petrochemical,51.17726,4.44143,1929,Y,Chemicals,Y,0.060177,0.065357,494417.7259939718,6652709.06381591
BE_215020,Kronos Europe 1,VL104A,BE,3530.0,Production of steam,51.1212876,3.754775,1943,Y,Production of steam,N,0.059337,0.092389,417979.64104331954,6642776.202022507
BE_295,3B-Fibreglass Battice,WAI084P018,BE,2314.0,Non-metallic minerals,50.6507,5.8043,1997,Y,Glass,Y,0.057176,0.061376,646131.7204114054,6559737.638333116
BE_319,Envalior - Kallo (linkeroever),VL106B,BE,2014.0,Chemical & petrochemical,51.27607,4.30026,2084,Y,Chemicals,Y,0.053621,0.049136,478702.75347868673,6670273.362015038
BE_294,Knauf Visé,WAI071P006,BE,2314.0,Non-metallic minerals,50.7483,5.7013,2120,Y,Glass,Y,0.051885,0.045917,634665.8128596973,6576891.095547665
BE_220,Clarebout Potatoes,VL426,BE,1031.0,"Food, beverages & tobacco",50.7443041,2.8196155,2130,Y,No EIGL,Y,0.051503,0.053359,313878.16169282753,6576188.104125467
BE_528,Argex,VL731,BE,2332.0,Non-metallic minerals,51.18615,4.32392,2189,Y,Ceramics & Refractory,Y,0.049491,0.058839,481336.5726308563,6654287.792583423
BE_254,Sucrerie de Fontenoy,WAI113P084,BE,1081.0,"Food, beverages & tobacco",50.5702685,3.4664213,2194,Y,No EIGL,Y,0.049317,0.05959,385880.2539909614,6545628.356467176
BE_751,Electrabel - Lanxess Rubber,VLE51,BE,3511.0,Production of electricity,51.23926,4.33554,2195,Y,Production of electricity,N,0.049293,0.082994,482630.1051138735,6663725.67032165
BE_22,NLMK Clabecq,WAI044P071,BE,2410.0,Iron & steel,50.6752,4.2281,2242,Y,Iron & steel,Y,0.047627,0.054907,470669.9390230445,6564040.223528325
BE_227,Mydibel Mouscron,WAI080P118,BE,1031.0,"Food, beverages & tobacco",50.7573001,3.2465362,2319,Y,No EIGL,Y,0.044963,0.042572,361402.75662593346,6578474.686580657
BE_298,EDFL - Centrale Ham 68 Gent,VLE33,BE,3511.0,Production of electricity,51.06064,3.73525,2322,Y,Production of electricity,N,0.044905,0.072292,415806.1279855823,6632027.254402783
BE_210011,EON - WKK Oleon Ertvelde,VLE74,BE,3530.0,Production of steam,51.18103,3.78727,2346,Y,Production of steam,N,0.044121,0.04927,421596.9678966451,6653378.521287751
BE_215241,Prayon-WKK,VL136B,BE,3530.0,Production of steam,51.0850476,4.3450546,2347,Y,Production of steam,N,0.044117,0.05557,483689.26554097387,6636351.468906862
BE_747,Aurubis Olen,VL523,BE,2444.0,Non-ferrous metals,51.18225,4.88942,2405,Y,Non-ferrous metals,Y,0.042084,0.042413,544287.744674451,6653595.174423044
BE_204158,BASF DOW HPPO Production BVBA,VL163,BE,2014.0,Chemical & petrochemical,51.36887,4.26375,2455,Y,Chemicals,Y,0.040492,0.043615,474638.4788698283,6686803.765815965
BE_214,Terca Beerse,VL701,BE,2332.0,Non-metallic minerals,51.32442,4.81802,2496,Y,Ceramics & Refractory,Y,0.039397,0.055923,536339.5330318131,6678881.742633796
BE_258,Milcobel Dairy - Ysco Langemark,VL416,BE,1051.0,"Food, beverages & tobacco",50.9149238,2.9079201,2502,Y,No EIGL,Y,0.039276,0.03974,323708.1847995329,6606258.502915307
BE_301,EDFL - Angleur TGV1,WAI110P016,BE,3511.0,Production of electricity,50.618,5.5828,2518,Y,Production of electricity,N,0.038917,0.124543,621474.4532006899,6553998.498819135
BE_49,Campina,VL413,BE,1051.0,"Food, beverages & tobacco",51.10519,3.441939,2528,Y,No EIGL,Y,0.038764,0.035904,383154.8968215145,6639921.75067164
BE_749,EDFL - Taminco,VLE34,BE,3510.0,Production of electricity,51.09656,3.72522,2545,Y,Production of electricity,N,0.038383,0.041941,414689.5934929225,6638391.875020057
BE_306,Ostend Basic Chemicals,VL126,BE,2014.0,Chemical & petrochemical,51.21625,2.97192,2660,Y,Chemicals,Y,0.035815,0.042479,330832.6210783532,6659635.356795067
BE_268,Warcoing industrie,WAI127P023,BE,1062.0,"Food, beverages & tobacco",50.7068,3.3566,2662,Y,No EIGL,Y,0.035754,0.037123,373655.00279671,6569592.998039082
BE_238,Riva Aciérie électrique Thy Marcinelle,WAI094P082,BE,2410.0,Iron & steel,50.4098,4.4306,2697,Y,Iron & steel,Y,0.035074,0.069823,493212.1359086809,6517550.792962058
BE_142,Cargill Antwerpen,VL402,BE,1041.0,"Food, beverages & tobacco",51.28774,4.34372,2705,Y,No EIGL,Y,0.034933,0.029293,483540.69854856667,6672350.294242478
BE_282,Ineos Polyolefins - Lillo,VL120,BE,2016.0,Chemical & petrochemical,51.32658,4.29145,2726,Y,Chemicals,Y,0.034459,0.036066,477722.02876479994,6679266.527279743
BE_253,Vandersanden - Spouwen,VL713,BE,2332.0,Non-metallic minerals,50.84002,5.55308,2749,Y,Ceramics & Refractory,Y,0.034011,0.037205,618166.0379343141,6593043.752089415
BE_209004,Ecofrost,WAI318P155,BE,1031.0,"Food, beverages & tobacco",50.510477,3.6170776,2777,Y,No EIGL,Y,0.033491,0.032979,402651.23659176414,6535155.341814021
BE_628,The Solae,VL408,BE,1089.0,"Food, beverages & tobacco",50.8732522,2.8766631,2809,Y,No EIGL,Y,0.033007,0.033708,320228.6714758032,6598904.054300988
BE_281,Borealis Polymers - Beringen,VL107,BE,2016.0,Chemical & petrochemical,51.06426,5.185,2829,Y,Chemicals,Y,0.032713,0.034781,577191.55976313,6632668.453916602
BE_630,BPB Belgium,VL910,BE,2362.0,Non-metallic minerals,51.27435,4.26163,2850,Y,Cement,Y,0.032336,0.04079,474402.4815493412,6669967.294936039
BE_218200,Aviko,VL480,BE,3530.0,Production of steam,50.8508527,2.7549598,2857,Y,Production of steam,N,0.032209,0.029004,306680.72209194454,6594953.576042251
BE_296,MD Verre,WAI078P101,BE,2313.0,Non-metallic minerals,50.4816,3.8833,2873,Y,Glass,Y,0.031898,0.04246,432286.97859752143,6530102.027024647
BE_37,Nelissen Steenfabrieken,VL717,BE,2332.0,Non-metallic minerals,50.83785,5.62495,2882,Y,Ceramics & Refractory,Y,0.031562,0.030872,626166.569737632,6592661.230600205
BE_205799,Wimble Manufacturing Belgium bvba,VL148,BE,1072.0,"Food, beverages & tobacco",51.0153829,4.4641634,2919,Y,No EIGL,Y,0.030846,0.041901,496948.3965059772,6624015.23085711
BE_257,Milcobel Dairy Kallo,VL415,BE,1051.0,"Food, beverages & tobacco",51.2595588,4.2721422,2928,Y,No EIGL,Y,0.030722,0.030237,475572.6943004639,6667335.733224743
BE_210,Chemviron,WAI035P049,BE,2059.0,Chemical & petrochemical,50.5469,4.2044,2943,Y,Chemicals,Y,0.030542,0.046682,468031.66709124175,6541533.574476014
BE_129,Sobelgra,VL452,BE,1106.0,"Food, beverages & tobacco",51.2695063,4.3690448,2950,Y,No EIGL,Y,0.030477,0.031408,486359.84238900425,6669105.439573583
BE_204481,Nippon Shokubai Europe,VL150,BE,2059.0,Chemical & petrochemical,51.23919,4.31128,2957,Y,Chemicals,Y,0.030342,0.031346,479929.494267232,6663713.2238495415
BE_428,AURUBIS BEERSE,VL507,BE,2444.0,Non-ferrous metals,51.32296,4.81615,2978,Y,Non-ferrous metals,Y,0.030006,0.032431,536131.36558403,6678621.666980105
BE_157,Kaneka Belgium,VL125,BE,2016.0,Chemical & petrochemical,51.14074,4.91882,3001,Y,Chemicals,Y,0.029759,0.03105,547560.5377037743,6646226.859209028
BE_310,Gramybel Mouscron,WAI172P117,BE,1031.0,"Food, beverages & tobacco",50.7227049,3.2068891,3005,Y,No EIGL,Y,0.029715,0.019587,356989.26164250704,6572389.23434813
BE_105,Eurogal,WAI150P046,BE,2410.0,Iron & steel,50.5863,5.4376,3043,Y,Iron & steel,Y,0.029118,0.025711,605310.8631375079,6548438.675900451
BE_141,Terca Zonnebeke,VL710,BE,2332.0,Non-metallic minerals,50.87237,2.96648,3051,Y,Ceramics & Refractory,Y,0.02891,0.04518,330227.0430484354,6598748.429566323
BE_215021,Kronos Europe 2,VL104B,BE,3530.0,Production of steam,51.1212876,3.754775,3059,Y,Production of steam,N,0.028781,0.03873,417979.64104331954,6642776.202022507
BE_175,Antwerp Polymers Plant,VL130,BE,2016.0,Chemical & petrochemical,51.24072,4.3339,3088,Y,Chemicals,Y,0.028185,0.027758,482447.5411489715,6663985.272485584
BE_109,ARCELORMITTAL - site de Ramet - IVOZ-RAMET,WAI149P045,BE,2410.0,Iron & steel,50.5863,5.4376,3089,Y,Iron & steel,Y,0.028184,0.029323,605310.8631375079,6548438.675900451
BE_144,Cargill Izegem,VL406,BE,1041.0,"Food, beverages & tobacco",50.9226,3.21078,3145,Y,No EIGL,Y,0.027361,0.027596,357422.3946492332,6607613.961877251
BE_210012,E.ON - WKK Promat Tisselt,VLE76,BE,3530.0,Production of steam,51.0174174,4.3578401,3158,Y,Production of steam,N,0.027164,0.027371,485112.540890512,6624375.237618717
BE_170,ViskoTeepak,VL110,BE,2016.0,Chemical & petrochemical,51.24337,5.24837,3166,Y,Chemicals,Y,0.027087,0.033833,584245.8758946958,6664456.489245068
BE_215220,Aluminium Duffel,VL509,BE,2440.0,Non-ferrous metals,51.0866561,4.4812079,3168,Y,Non-ferrous metals,Y,0.027056,0.031833,498845.7815668029,6636636.521705421
BE_14,Vande Moortel,VL719,BE,2332.0,Non-metallic minerals,50.85917,3.62409,3173,Y,Ceramics & Refractory,Y,0.027017,0.028966,403431.8533889975,6596420.2316033635
BE_177,Meerhout Polymers Plant,VL129,BE,2016.0,Chemical & petrochemical,51.10465,5.05846,3185,Y,Chemicals,Y,0.026758,0.026152,563105.1913981454,6639826.01427062
BE_171,Rousselot,VL137,BE,2059.0,Chemical & petrochemical,51.09618,3.72924,3222,Y,Chemicals,Y,0.0261,0.023127,415137.0978459143,6638324.517418456
BE_108,Kessales,WAI147P041,BE,2410.0,Iron & steel,50.5871,5.4429,3224,Y,Iron & steel,Y,0.026099,0.023319,605900.856438716,6548578.94083706
BE_290,Veurne Snack Foods,VL417,BE,1031.0,"Food, beverages & tobacco",51.0704034,2.6877207,3255,Y,No EIGL,Y,0.025592,0.026987,299195.6997185471,6633756.730308833
BE_224,InBev Belgium Leuven,VL421,BE,1105.0,"Food, beverages & tobacco",50.8850917,4.7129102,3282,Y,No EIGL,Y,0.025321,0.031273,524638.7636184326,6600992.88966995
BE_223,TotalEnergies Polymers Antwerp,VL114,BE,2016.0,Chemical & petrochemical,51.24275,4.37982,3291,Y,Chemicals,Y,0.025196,0.027306,487559.3321662012,6664346.239872346
BE_146,Essity PLD Belgium,WAI099P008,BE,1712.0,"Paper, pulp & printing",50.5959,5.8919,3316,Y,Pulp & paper,Y,0.024892,0.024364,655883.3078048909,6550122.012454984
BE_16,Desimpel Kortemark,VL702,BE,2332.0,Non-metallic minerals,51.01932,3.04358,3340,Y,Ceramics & Refractory,Y,0.024607,0.034465,338809.7757885938,6624711.9188398635
BE_203916,Covestro NV Business Unit Polycarbonates,VL160B,BE,2014.0,Chemical & petrochemical,51.29368,4.32215,3345,Y,Chemicals,Y,0.02456,0.035765,481139.5371321498,6673407.650104058
BE_122,Sofidel Benelux,VL302,BE,1712.0,"Paper, pulp & printing",51.08716,4.4922,3350,Y,Pulp & paper,Y,0.024444,0.024765,500069.4165415463,6636725.823157169
BE_279,GSK Wavre,WAI140P109,BE,2120.0,Chemical & petrochemical,50.7394,4.6077,3354,Y,Chemicals,Y,0.0244,0.025319,512926.8177281691,6575325.416721594
BE_160,PB Gelatins Vilvoorde,VL134,BE,1089.0,"Food, beverages & tobacco",50.9378006,4.4182308,3363,Y,No EIGL,Y,0.024271,0.025087,491835.2028631644,6610298.735089205
BE_271,Terca Rumst,VL722,BE,2332.0,Non-metallic minerals,51.08248,4.41139,3411,Y,Ceramics & Refractory,Y,0.023753,0.026464,491073.6884905435,6635896.468267584
BE_206988,JBF Global Europe,VL167,BE,2016.0,Chemical & petrochemical,51.11145,5.01046,3426,Y,Chemicals,Y,0.023573,0.030789,557761.8558400681,6641031.665409214
BE_213,Vandersanden - Lanklaar,VL715,BE,2332.0,Non-metallic minerals,51.01755,5.71314,3451,Y,Ceramics & Refractory,Y,0.023237,0.026545,635983.8356306903,6624398.701866489
BE_197,Segal Ivoz Ramet,WAI100P073,BE,2410.0,Iron & steel,50.5851,5.4363,3497,Y,Iron & steel,Y,0.022421,0.021049,605166.1477994814,6548228.282963819
BE_263,Dakpannenfabriek Pottelberg,VL751,BE,2332.0,Non-metallic minerals,50.76678,3.2218,3503,Y,Ceramics & Refractory,Y,0.022335,0.025289,358649.13543777214,6580143.029030344
BE_741,Sibelco,VL951,BE,812.0,Mining & quarrying,51.2273643,5.1395909,3509,Y,No EIGL,N,0.022264,0.02853,572136.641873746,6661610.806436138
BE_101,Janssen Pharmaceutica Beerse,VL121,BE,2120.0,Chemical & petrochemical,51.3107,4.86799,3515,Y,Chemicals,Y,0.022242,0.023751,541902.1679867501,6676438.070600975
BE_32,Ploegsteert Site Afma Ploegsteert,WAI087P066,BE,2332.0,Non-metallic minerals,50.7108,2.9078,3537,Y,Ceramics & Refractory,Y,0.022,0.011403,323694.81532868824,6570296.147691539
BE_753,Algist Bruggeman,VL471,BE,1089.0,"Food, beverages & tobacco",51.1347706,3.7697186,3561,Y,No EIGL,Y,0.021548,0.021816,419643.15498593583,6645167.793993812
BE_156,Monument Chemical,VL145,BE,2014.0,Chemical & petrochemical,51.29008,4.28797,3609,Y,Chemicals,Y,0.021016,0.020305,477334.6369368366,6672766.8120416375
BE_207,Gerresheimer Momignies,WAI082P019,BE,2313.0,Non-metallic minerals,50.0269,4.1516,3633,Y,Glass,Y,0.020783,0.021761,462153.997977358,6450935.751103494
BE_237,Greenyard Prepared Belgium,VL423,BE,1039.0,"Food, beverages & tobacco",51.1432286,5.6261258,3637,Y,No EIGL,Y,0.020774,0.021857,626297.4591949065,6646668.416339119
BE_15,Rendac,VL424,BE,1011.0,"Food, beverages & tobacco",50.8905512,4.0822589,3698,Y,No EIGL,Y,0.020141,0.020952,454434.98203431536,6601956.284574982
BE_228,Terca Nova,VL703,BE,2332.0,Non-metallic minerals,51.33242,4.88054,3762,Y,Ceramics & Refractory,Y,0.019455,0.022144,543299.2275962093,6680306.961703582
BE_39,Site Balen,VL503,BE,2443.0,Non-ferrous metals,51.20128,5.23164,3839,Y,Non-ferrous metals,Y,0.018696,0.018994,582383.5008137247,6656975.350717589
BE_202970,Dumoulin Bricks,VL724,BE,2332.0,Non-metallic minerals,50.88957,3.14713,3865,Y,Ceramics & Refractory,Y,0.018368,0.015877,350336.90906024183,6601783.131626922
BE_38,Pittsburgh Corning Europe,VL902,BE,2319.0,Non-metallic minerals,51.07146,5.16205,3914,Y,Glass,Y,0.017863,0.020519,574636.7774494203,6633943.916928204
BE_204096,Mouterij Albert N.V.-Enkele eesten,VL453A,BE,1106.0,"Food, beverages & tobacco",51.0892909,4.3438591,3944,Y,No EIGL,Y,0.0176,0.018501,483556.1830897311,6637103.473253851
BE_198,Primeur - Lutosa,VL464,BE,1031.0,"Food, beverages & tobacco",50.8961254,3.3852597,3975,Y,No EIGL,Y,0.017264,0.018274,376845.3860069971,6602940.0361946095
BE_234,Raffinerie Tirlemontoise Longchamps,WAI120P004,BE,1081.0,"Food, beverages & tobacco",50.5754794,4.8770826,3991,Y,No EIGL,Y,0.017169,0.016463,542914.3515887405,6546541.721495161
BE_137,Bekaert site Zwevegem,VL510,BE,2431.0,Iron & steel,50.81686,3.34135,4011,Y,Iron & steel,Y,0.016947,0.019206,371957.3805621084,6588962.090308882
BE_205779,Nitto Belgium,VL157,BE,2229.0,Not elsewhere specified (industry),50.92561,5.48619,4033,Y,No EIGL,Y,0.016735,0.01988,610719.877195152,6608145.526977376
BE_225,InBev Belgium Jupille,WAI069P083,BE,1105.0,"Food, beverages & tobacco",50.6482911,5.6258575,4086,Y,No EIGL,Y,0.016294,0.018418,626267.5921755248,6559314.718796234
BE_275,Desimpel-Terca Peruwelz,WAI039P121,BE,2332.0,Non-metallic minerals,50.5115,3.619,4096,Y,Ceramics & Refractory,Y,0.016195,0.021587,402865.23718086013,6535334.417811861
BE_158,Audi Brussels verbrandingsinstallaties,BR244247,BE,2910.0,Transport equipment,50.8338602,4.4024879,4113,Y,No EIGL,Y,0.015962,1.3e-05,490082.7112515527,6591957.966306283
BE_210133,Provital,WAI320P157,BE,3530.0,Production of steam,50.6938198,3.3432397,4184,Y,Production of steam,N,0.015255,0.017821,372167.7410038597,6567311.65536234
BE_215022,Oleon,VL111,BE,3530.0,Production of steam,51.1804337,3.7856042,4273,Y,Production of steam,N,0.014256,0.015123,421411.5318888803,6653272.629714393
BE_218,Carmeuse Four à chaux Seilles,WAI025P011,BE,2352.0,Non-metallic minerals,50.5046,5.0834,4310,Y,Lime,Y,0.013896,0.053128,565881.4994985313,6534126.649005104
BE_19,SONAC GENT,VL465,BE,1011.0,"Food, beverages & tobacco",51.1310463,3.7952663,4312,Y,No EIGL,Y,0.013867,0.012506,422487.1119408756,6644507.114098566
BE_47,3M Belgium,VL131,BE,2014.0,Chemical & petrochemical,51.23313,4.33488,4316,Y,Chemicals,Y,0.013838,0.016125,482556.63424995187,6662635.786761203
BE_33,Ploegsteert Site Bristal Ploegsteert,WAI088P066,BE,2332.0,Non-metallic minerals,50.7108,2.9078,4339,Y,Ceramics & Refractory,Y,0.01368,0.009371,323694.81532868824,6570296.147691539
BE_239,URSA Benelux,VL904,BE,2314.0,Non-metallic minerals,50.89792,3.36945,4363,Y,Glass,Y,0.013523,0.013413,375085.4582533988,6603256.777669603
BE_210661,Agristo Wielsbeke,VL476,BE,3530.0,Production of steam,50.9095417,3.3475135,4371,Y,Production of steam,N,0.013449,0.009245,372643.49824361433,6605308.268134302
BE_214360,Agristo Nazareth,VL479,BE,3530.0,Production of steam,50.9550654,3.5502929,4432,Y,Production of steam,N,0.012914,0.013264,395216.79779497953,6613349.157887861
BE_312,ALLNEX Belgium,VL117,BE,2014.0,Chemical & petrochemical,50.79909,4.29942,4434,Y,Chemicals,Y,0.012877,0.012875,478609.2451064223,6585831.721115866
BE_292,ETEX BUILDING PERFORMANCE,VL911,BE,2365.0,Non-metallic minerals,51.02063,4.35695,4439,Y,Cement,Y,0.012842,0.014672,485013.4554117578,6624943.742491645
BE_154,Oleon Oelegem,VL112,BE,2014.0,Chemical & petrochemical,51.20788,4.59034,4510,Y,Chemicals,Y,0.012372,0.013911,510994.3113679983,6658147.992317004
BE_207682,Electrabel Tihange,WAI321P158,BE,3511.0,Production of electricity,50.5337,5.2719,4514,Y,Production of electricity,N,0.012355,0.001479,586865.2235130671,6539221.480673409
